ID	ID_Consutoriamigo	APERTURA_DT	EDAD	GENERO	ESTRATO	ACTIVIDAD_ECONOMICA	ESTADO_CIVIL	RANGO EDAD	BASE	FECHA_ENCUESTA	Probabilidad_Recomendacion	Productos_Tibamoa	Frecuencia_uso_CA	Uso_ppal_CA	Principal_uso_Cred Consum	Principal_uso_TC_Tibapuntos	Identificacion_afirm_comunicacion	Identificacion_afirm_conocimiento	Identificacion_afirm_disp_compra	2_aspectos_mas_importantes_escoger_ entidad_financiera	Que_impotante_Satisfaccion_EF	Busqueda_info_producto	Solicitud_productos	Consulta_info_y_caracteristicas_prod	Transacciones (compras, pagos, abonos, etc.)	modo_Realizar_consulta_o_requerimiento	Radicar_queja_reclamo	Primer_canal_alternativo	Web B Tibamoa	App B Tibamoa	Banca en linea B Tibamoa	Chat WhatsApp B Tibamoa	Telefono B Tibamoa	Cajeros electronicos	Oficinas B Tibamoa	Correo electronico B Tibamoa	Disposicion_recibir_comunic_Tibamoa	Informacion de beneficios	Informacion de ofertas comerciales	Notificaciones de estados de tramites	Si Tibamoa excelente, estaria dispuesto a:	Si igual tiempo seguiria cliente	Otras entidades que lo atienden	Banco Principal	Billetera digital preferida	Que_valora de bco ppal	dummie prod Cuenta de Ahorros/MCAmiga 	dummie prd Credito de consumo 	dummie prod Tarjeta de credito Tibapuntos 	dummie prod CDT	dummie prod Otro	dummie 2 asp Que sea rapida en la atencion y en los tramites	dummie 2 asp Que tenga una amplia red de agencias, agentes y cajeros.	dummie 2 Otro	dummie 2 asp Que ofrezca productos adaptados a sus necesidades	dummie 2 asp Que ofrezca tasas y comisiones competitivas.	dummie 2 asp Que tenga buena reputacion en el mercado.	dummie 2 asp Que cuente con programas de puntos y beneficios.	dummie 2 asp Que brinde informacion amigable.	dummie_otras_entidades_atienden_Bancolombia	dummie_otras_entidades_atienden_Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)	dummie_otras_entidades_atienden_Otro	dummie_otras_entidades_atienden_Davivienda	dummie_otras_entidades_atienden_Banco Caja Social	dummie_otras_entidades_atienden_Banco Popular	dummie_otras_entidades_atienden_Banco de Bogota	dummie_otras_entidades_atienden_Banco de Occidente	dummie_otras_entidades_atienden_Scotiabank Colpatria	dummie_otras_entidades_atienden_Banco Agrario de Colombia
39759	base_Tibamoa_42482022081213_27_21_12908	42421	64	MASCULINO	3	INDEPENDIENTE	CASADO/A	MAYOR 60	Arquetipos	44785,71532	10	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	Diario	Realizar pagos y transacciones	No tengo creditos de consumo	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|	Ofrecimiento personalizado de productos (Personalizacion)	App	App	App	App	App	Oficinas	Oficinas	10	10	10	10	10	10	10	No uso este canal	Entre 2 y 4 comunicados al mes	App	App	App	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	De 3 a 4 annos	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|Otro	Banco Tibamoa		Programa de puntos y alianzas	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
39771	base_Tibamoa_42482022081213_27_21_12920	44530	66	MASCULINO	3	EMPLEADO_PRIVADO	CASADO/A	MAYOR 60	Arquetipos	44785,7199	6	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Dos veces por semana	Realizar pagos y transacciones	Realizar una compra puntual	Aprovechar promociones y descuentos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que ofrezca tasas y comisiones competitivas.|	Buena cobertura de agencias, agentes y cajeros. (Cobertura)	App	App	Banca en linea	Web	App	App	Telefono (Call Center)	3	4	4	3	2	2	2	2	Entre 2 y 4 comunicados al mes	App	App	App	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	De 1 a 2 annos	Bancolombia|Davivienda|Scotiabank Colpatria|	Scotiabank Colpatria		Las tasas y comisiones de los productos	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0
39864	base_Tibamoa_42482022081213_27_21_13013	44060	65	MASCULINO	3	PENSIONADO	CASADO/A	MAYOR 60	Arquetipos	44785,91049	8	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	No tengo creditos de consumo	Realizar pagos o compras inesperadas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que tenga buena reputacion en el mercado.|	La agilidad en tramites y atencion (Agilidad)	Chat Whatsapp	No he vivido este momento	No he vivido este momento	App	App	App	App	No conozco este canal	8	7	9	No uso este canal	No uso este canal	7	No uso este canal	1 comunicado al mes	App	App	App	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	Mas de 7 annos	Banco Popular|	Banco Popular		Otro	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
40059	base_Tibamoa_42482022081213_27_21_13208	42586	75	MASCULINO	6	INDEPENDIENTE	DIVORCIADO/SEPARADO	MAYOR 60	Arquetipos	44785,82796	2	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	Otro	Compras online	Prefiero ser yo quien busque la informacion en el momento que la necesito	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que sea rapida en la atencion y en los tramites|	La agilidad en tramites y atencion (Agilidad)	Web	Oficinas	Oficinas	Web	Web	Web	Web	2	2	2	3	No uso este canal	9	6	No uso este canal	No deseo recibir ningun tipo de comunicacion				No hacer nada al respecto	De 1 a 2 annos	Davivienda|	Davivienda		Facilidad para interactuar con los canales de atencion	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
40113	base_Tibamoa_42482022081213_27_21_13262	44078	64	MASCULINO	3	EMPLEADO_PUBLICO	DIVORCIADO/SEPARADO	MAYOR 60	Arquetipos	44786,31073	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Dos veces por semana	Recibir la nomina	Realizar una compra puntual	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que ofrezca productos adaptados a sus necesidades|	Programas de puntos y beneficios. (Programas de fidelizacion)	App	App	App	App	App	App	Chat Whatsapp	10	10	10	10	10	10	10	10	Entre 2 y 4 comunicados al mes	Chat Whatsapp	Chat Whatsapp	Chat Whatsapp	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Otro	Banco Tibamoa		Programa de puntos y alianzas	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
40169	base_Tibamoa_42482022081213_27_21_13318	42384	64	MASCULINO	5	PENSIONADO	DIVORCIADO/SEPARADO	MAYOR 60	Arquetipos	44786,04541	9	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	Diario	Recibir la nomina	No tengo creditos de consumo	Aprovechar promociones y descuentos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que sea rapida en la atencion y en los tramites|Que ofrezca tasas y comisiones competitivas.|	Estabilidad en las plataformas digitales (Estabilidad)	Banca en linea	Banca en linea	Banca en linea	Banca en linea	Banca en linea	Banca en linea	Oficinas	10	10	10	6	5	No uso este canal	6	5	Mas de 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	De 5 a 6 annos	Bancolombia|Davivienda|Banco de Occidente|Scotiabank Colpatria|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Programa de puntos y alianzas	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0
1175	base_Tibamoa_42482022081213_18_47_1161	42690	30	FEMENINO	3	EMPLEADO_PRIVADO	SOLTERO/A	21 - 30	Arquetipos	44789,41082	7	Cuenta de Ahorros/MCAmiga |Credito de consumo |CDT|Tarjeta de credito Tibapuntos |	Dos veces por semana	Recibir la nomina	Otro	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que sea rapida en la atencion y en los tramites|Que cuente con programas de puntos y beneficios.|	La agilidad en tramites y atencion (Agilidad)	Web	Oficinas	Web	App	Chat Whatsapp	Chat Whatsapp	Oficinas	9	8	9	7	No uso este canal	9	5	4	Entre 2 y 4 comunicados al mes	Chat Whatsapp	Chat Whatsapp	Chat Whatsapp	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	De 3 a 4 annos	Scotiabank Colpatria|	Banco Tibamoa		Programa de puntos y alianzas	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
5722	base_Tibamoa_42482022081213_18_47_5708	43841	31	FEMENINO	3	EMPLEADO_PRIVADO	SOLTERO/A	31 - 40	Arquetipos	44789,353	10	Cuenta de Ahorros/MCAmiga |	Diario	Realizar pagos y transacciones	No tengo creditos de consumo	No tengo tarjeta de credito Tibapuntos	Prefiero ser yo quien busque la informacion en el momento que la necesito	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca productos adaptados a sus necesidades|Que cuente con programas de puntos y beneficios.|	Ofrecimiento personalizado de productos (Personalizacion)	Correo electronico	Oficinas	App	Banca en linea	Banca en linea	Oficinas	Oficinas	10	10	10	10	10	10	10	10	1 comunicado al mes	App	Telefono	Oficinas	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	Mas de 7 annos	Banco Caja Social|	Banco Tibamoa		Programa de puntos y alianzas	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
8551	base_Tibamoa_42482022081213_18_47_8537	44391	46	MASCULINO	3	EMPLEADO_PRIVADO	SOLTERO/A	41 - 50	Arquetipos	44789,38745	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	Fortalecer mi negocio	Realizar pagos o compras inesperadas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca productos adaptados a sus necesidades|Que ofrezca tasas y comisiones competitivas.|	La informacion oportuna sobre productos y beneficios (Informacion clara)	App	Oficinas	App	Oficinas	App	No he vivido este momento	Oficinas	No uso este canal	10	No uso este canal	10	No uso este canal	No uso este canal	10	No uso este canal	1 comunicado al mes	App	App	App	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Bancolombia|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Bancolombia		Otro	1	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
10352	base_Tibamoa_42482022081213_18_47_10338	43554	59	MASCULINO	3	PENSIONADO	SOLTERO/A	51 - 60	Arquetipos	44789,36097	10	Cuenta de Ahorros/MCAmiga |Otro	1 vez al mes	Aprovechar promociones y descuentos	Realizar un emprendimiento	No tengo tarjeta de credito Tibapuntos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que sea rapida en la atencion y en los tramites|	Buena cobertura de agencias, agentes y cajeros. (Cobertura)	Cajeros electronicos	Cajeros electronicos	Cajeros electronicos	Cajeros electronicos	Corresponsales bancarios	Oficinas	Telefono (Call Center)	10	8	No uso este canal	7	No uso este canal	No uso este canal	9	No conozco este canal	Mas de 4 comunicados al mes	Web	Web	Web	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Banco Popular|	Banco Popular		Variedad de productos financieros	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10706	base_Tibamoa_42482022081213_18_47_10692	44123	56	MASCULINO	3	EMPLEADO_PRIVADO	SOLTERO/A	51 - 60	Arquetipos	44789,44414	10	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	Dos veces por semana	Realizar pagos y transacciones	No tengo creditos de consumo	Otro	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|	Variedad de productos financieros (Portafolio)	App	App	App	App	App	App	App	10	10	No uso este canal	10	No conozco este canal	10	No uso este canal	No uso este canal	Mas de 4 comunicados al mes	App	App	App	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Banco de Occidente|Banco Caja Social|	Banco Caja Social		Los canales digitales	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
12239	base_Tibamoa_42482022081213_18_47_12225	43437	63	MASCULINO	3	EMPLEADO_PUBLICO	CASADO/A	MAYOR 60	Arquetipos	44789,44804	9	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	Fortalecer mi negocio	Realizar pagos o compras inesperadas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que sea rapida en la atencion y en los tramites|Que ofrezca tasas y comisiones competitivas.|	La agilidad en tramites y atencion (Agilidad)	App	App	App	App	App	Oficinas	Oficinas	9	9	8	9	5	9	10	No uso este canal	Entre 2 y 4 comunicados al mes	Correo electronico	Correo electronico	Chat Whatsapp	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	De 3 a 4 annos	Bancolombia|	Bancolombia		Los canales digitales	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
17934	base_Tibamoa_42482022081213_22_41_4358	43865	35	MASCULINO	3	EMPLEADO_PRIVADO	SOLTERO/A	31 - 40	Arquetipos	44789,37404	10	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	1 vez al mes	Recibir la nomina	Fortalecer mi negocio	Aprovechar promociones y descuentos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que ofrezca tasas y comisiones competitivas.|Que cuente con programas de puntos y beneficios.|	Ofrecimiento personalizado de productos (Personalizacion)	Web	Web	Web	Corresponsales bancarios	Web	Corresponsales bancarios	Chat Whatsapp	10	10	10	10	10	10	10	10	1 comunicado al mes	Web	Web	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	De 3 a 4 annos	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Las tasas y comisiones de los productos	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
20894	base_Tibamoa_42482022081213_22_41_7318	44135	44	MASCULINO	3	INDEPENDIENTE	SOLTERO/A	41 - 50	Arquetipos	44789,43375	10	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	1 vez al mes	Aprovechar promociones y descuentos	Fortalecer mi negocio	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que ofrezca tasas y comisiones competitivas.|	Programas de puntos y beneficios. (Programas de fidelizacion)	Banca en linea	Banca en linea	Oficinas	Corresponsales bancarios	Chat Whatsapp	Chat Whatsapp	Oficinas	10	10	10	10	No uso este canal	No uso este canal	10	No conozco este canal	Entre 2 y 4 comunicados al mes	Correo electronico	Chat Whatsapp	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	De 1 a 2 annos	Bancolombia|Davivienda|Banco Agrario de Colombia|Scotiabank Colpatria|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Bancolombia		Otro	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1
25121	base_Tibamoa_42482022081213_22_41_11545	41664	60	MASCULINO	3	EMPLEADO_PRIVADO	SOLTERO/A	51 - 60	Arquetipos	44789,40631	10	Cuenta de Ahorros/MCAmiga |	1 vez al mes	Aprovechar promociones y descuentos	No tengo creditos de consumo	No tengo tarjeta de credito Tibapuntos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que sea rapida en la atencion y en los tramites|Que ofrezca productos adaptados a sus necesidades|	Ofrecimiento personalizado de productos (Personalizacion)	App	App	App	Banca en linea	Banca en linea	Corresponsales bancarios	Oficinas	9	9	10	8	7	9	9	10	1 comunicado al mes	Correo electronico	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Bancolombia|Davivienda|Banco de Occidente|Banco Popular|Scotiabank Colpatria|	Bancolombia		Los canales digitales	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0
26324	base_Tibamoa_42482022081213_22_41_12748	44658	66	FEMENINO	3	PENSIONADO	CASADO/A	MAYOR 60	Arquetipos	44789,44119	10	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |Otro	1 vez al mes	Ahorrar con una meta especifica	No tengo creditos de consumo	Compras online	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que sea rapida en la atencion y en los tramites|Que ofrezca productos adaptados a sus necesidades|	La agilidad en tramites y atencion (Agilidad)	Banca en linea	Banca en linea	Banca en linea	Banca en linea	Banca en linea	Chat Whatsapp	Telefono (Call Center)	No uso este canal	No uso este canal	10	No uso este canal	No uso este canal	10	4	No uso este canal	1 comunicado al mes	Correo electronico	Chat Whatsapp	Correo electronico	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	De 3 a 4 annos	Bancolombia|Banco de Occidente|Scotiabank Colpatria|	Bancolombia		Los canales digitales	1	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0
28106	base_Tibamoa_42482022081213_27_21_1255	43749	28	FEMENINO	4	INDEPENDIENTE	SOLTERO/A	21 - 30	Arquetipos	44789,38936	2	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	1 vez al mes	Aprovechar promociones y descuentos	No tengo creditos de consumo	Aprovechar promociones y descuentos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que cuente con programas de puntos y beneficios.|	Programas de puntos y beneficios. (Programas de fidelizacion)	Web	Oficinas	Web	Web	Telefono	Telefono	Oficinas	5	8	9	1	7	4	5	No uso este canal	Entre 2 y 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	Menos de 1 anno	Bancolombia|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|Otro	Bancolombia		Otro	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0
29934	base_Tibamoa_42482022081213_27_21_3083	42154	34	FEMENINO	3	EMPLEADO_PRIVADO	SOLTERO/A	31 - 40	Arquetipos	44789,51458	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	1 vez al mes	Recibir la nomina	Realizar un emprendimiento	Realizar pagos o compras inesperadas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|	La informacion oportuna sobre productos y beneficios (Informacion clara)	App	App	App	App	App	Chat Whatsapp	Chat Whatsapp	10	10	10	10	10	10	10	10	Mas de 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Programa de puntos y alianzas	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
